#YY  MM DD hh mm WVHT  SwH  SwP  WWH  WWP SwD WWD  STEEPNESS  APD MWD
#yr  mo dy hr mn    m    m  sec    m  sec  -  degT     -      sec degT
2013 11 03 18 25  2.2  0.6 10.5  2.0  9.9 SSW SSW    AVERAGE  5.5 204
2013 11 03 17 55  2.1  0.6 10.5  2.0  9.1 SSW SSW    AVERAGE  5.5 205
2013 11 03 17 25  2.3  0.6 10.5  2.2  9.1 SSW SSW    AVERAGE  5.8 194
2013 11 03 16 55  2.3  0.8 10.5  2.1  9.9 SSW SSW    AVERAGE  5.5 204
2013 11 03 16 25  2.2  0.7 10.5  2.1  9.9 SSW SSW    AVERAGE  5.6 202
2013 11 03 15 55  2.3  0.8 10.5  2.1  9.9 SSW  SW    AVERAGE  5.8 218
2013 11 03 15 25  2.2  0.8 10.5  2.1  9.1 SSW SSW    AVERAGE  5.7 207
2013 11 03 14 55  2.4  0.8 10.5  2.2  9.9 SSW SSW    AVERAGE  6.1 202
2013 11 03 14 25  2.2  0.7 10.5  2.0  9.1 SSW SSW    AVERAGE  5.8 202
2013 11 03 13 55  2.2  0.8 10.5  2.0  9.1 SSW SSW    AVERAGE  5.8 208
2013 11 03 13 25  2.2  0.7 10.5  2.0  9.1 SSW SSW    AVERAGE  5.9 198
2013 11 03 12 55  2.2  0.8 11.1  2.0  9.9 SSW  SW    AVERAGE  6.1 219
2013 11 03 12 25  2.2  0.7 10.5  2.0  9.1 SSW SSW    AVERAGE  6.1 204
2013 11 03 11 55  2.2  0.8 11.1  2.0  9.9 SSW SSW    AVERAGE  6.4 209
2013 11 03 11 25  2.2  0.7 10.5  2.0  9.9  SW SSW    AVERAGE  6.3 207
2013 11 03 10 55  2.3  0.8 10.5  2.1  9.1 SSW SSW    AVERAGE  6.8 200
2013 11 03 10 25  2.1  0.7 10.5  1.9  9.1 SSW SSW    AVERAGE  6.6 195
2013 11 03 09 55  2.0  0.8 10.5  1.8  9.9 SSW SSW    AVERAGE  6.8 207
2013 11 03 09 25  2.1  0.9 10.5  1.9  9.9 SSW  SW    AVERAGE  7.1 197
2013 11 03 08 55  2.2  0.8 10.5  2.0  9.9 SSW SSW    AVERAGE  7.4 202
2013 11 03 08 25  2.2  0.7 10.5  2.0  9.1  SW SSW    AVERAGE  7.5 197
2013 11 03 07 55  2.1  0.6 11.1  1.9  9.9 SSW SSW    AVERAGE  7.4 198
2013 11 03 07 25  2.3  0.9 10.5  2.0  9.9 SSW SSW    AVERAGE  7.8 201
2013 11 03 06 55  2.7  1.1 10.5  2.4  9.9 SSW SSW    AVERAGE  8.1 193
2013 11 03 06 25  2.2  1.0 10.5  1.9  9.9 SSW SSW    AVERAGE  7.8 207
2013 11 03 05 55  2.2  1.1 10.5  1.9  9.1 SSW SSW    AVERAGE  7.9 201
2013 11 03 05 25  2.7  1.4 10.5  2.2  9.9 SSW SSW    AVERAGE  8.5 197
2013 11 03 04 55  2.3  1.1 10.5  1.9  9.9 SSW SSW    AVERAGE  8.0 205
2013 11 03 04 25  2.5  0.8 10.5  2.3  9.9   S SSW    AVERAGE  8.3 202
2013 11 03 03 55  2.0  0.7 10.5  1.8  9.9 SSW   S    AVERAGE  7.7 190
2013 11 03 03 25  2.0  0.8 10.5  1.8  9.1 SSW SSW    AVERAGE  7.8 197
2013 11 03 02 55  2.1  0.7 10.5  1.9  9.1   S   S    AVERAGE  7.9 187
2013 11 03 02 25  2.1  0.6 10.5  2.0  9.1   S   S    AVERAGE  7.9 190
2013 11 03 01 55  2.4  0.6 10.5  2.2  9.1 SSW   S    AVERAGE  8.0 190
2013 11 03 01 25  2.0  0.5 11.1  1.9  9.1   S   S    AVERAGE  7.7 190
2013 11 03 00 55  2.4  0.6 10.5  2.3  9.1   S SSW    AVERAGE  8.0 194
2013 11 03 00 25  1.9  0.5 10.5  1.8  9.9   S   S    AVERAGE  7.5 187
2013 11 02 23 55  2.3  0.6 10.5  2.1  9.9   S   S    AVERAGE  7.8 190
2013 11 02 23 25  2.2  0.6 10.5  2.1  9.1   S SSW    AVERAGE  7.6 198
2013 11 02 22 55  2.3  0.6 10.5  2.2  9.1   S SSW    AVERAGE  7.5 195
2013 11 02 22 25  2.4  0.5 10.5  2.3  9.1   S   S    AVERAGE  7.6 191
2013 11 02 21 55  2.2  0.6 10.5  2.1  9.1   S   S    AVERAGE  7.6 190
2013 11 02 21 25  2.3  0.6 10.5  2.2  9.1   S SSW    AVERAGE  7.6 205
2013 11 02 20 55  2.3  0.6 10.5  2.2  9.1   S SSW    AVERAGE  7.6 194
2013 11 02 20 25  2.4  0.7 10.5  2.2  9.1   S SSW    AVERAGE  7.7 195
2013 11 02 19 55  2.3  0.5 10.5  2.2  9.1   S SSW    AVERAGE  7.6 202
2013 11 02 19 25  2.4  0.7 10.5  2.2  9.1   S SSW    AVERAGE  7.9 205
2013 11 02 18 55  2.3  0.6 10.5  2.1  9.9 SSW SSW    AVERAGE  7.8 194
2013 11 02 18 25  2.2  0.6 10.5  2.0  9.9 SSW SSW    AVERAGE  7.7 207
2013 11 02 17 55  2.6  0.8 10.5  2.4  9.1 SSW SSW    AVERAGE  8.1 205
2013 11 02 17 25  2.4  0.6 10.5  2.2  9.9  SW SSW    AVERAGE  8.0 202
2013 11 02 16 55  2.2  0.7 10.5  2.1  9.1 SSW SSW    AVERAGE  7.7 208
2013 11 02 16 25  2.6  0.9 10.5  2.3  9.9 SSW SSW    AVERAGE  8.1 212
2013 11 02 15 55  2.3  0.9 10.5  2.1  9.9  SW SSW    AVERAGE  8.0 211
2013 11 02 15 25  2.6  0.8 10.5  2.3  9.9  SW  SW    AVERAGE  8.0 215
2013 11 02 14 55  2.8  1.3 10.5  2.4  9.9 SSW  SW    AVERAGE  8.3 215
2013 11 02 14 25  2.6  1.1 10.5  2.3  9.1  SW SSW    AVERAGE  7.9 202
2013 11 02 13 55  2.4  1.0 10.5  2.2  9.9  SW SSW    AVERAGE  7.8 212
2013 11 02 13 25  2.9  1.2 10.5  2.5  9.9  SW  SW    AVERAGE  8.2 219
2013 11 02 12 55  2.6  1.2 10.5  2.2  9.9  SW  SW    AVERAGE  7.8 215
2013 11 02 12 25  2.8  1.2 10.5  2.4  9.9  SW SSW    AVERAGE  7.9 207
2013 11 02 11 55  3.0  1.6 10.5  2.4  9.9  SW SSW    AVERAGE  8.1 218
2013 11 02 11 25  2.9  1.1 10.5  2.6  9.9  SW  SW    AVERAGE  7.8 218
2013 11 02 10 55  3.4  1.5 10.5  3.0  9.9  SW  SW    AVERAGE  8.1 218
2013 11 02 10 25  3.1  1.4 11.1  2.6  9.9  SW  SW    AVERAGE  7.8 224
2013 11 02 09 55  3.4  1.8 10.5  2.8  9.9  SW  SW    AVERAGE  8.0 221
2013 11 02 09 25  3.3  1.6 10.5  2.8  9.9  SW  SW    AVERAGE  7.9 215
2013 11 02 08 55  3.0  1.5 10.5  2.6  9.1 SSW SSW    AVERAGE  7.8 211
2013 11 02 08 25  3.3  1.4 10.5  2.8  9.9  SW SSW    AVERAGE  7.8 212
2013 11 02 07 55  3.4  1.3 10.5  3.0  9.9  SW SSW    AVERAGE  7.8 209
2013 11 02 07 25  3.2  1.3 11.1  2.9  9.1 SSW  SW      STEEP  7.7 219
2013 11 02 06 55  3.4  1.5 10.5  3.0  9.9  SW  SW    AVERAGE  7.9 215
2013 11 02 06 25  3.2  1.5 10.5  2.7  9.9  SW  SW    AVERAGE  7.7 219
2013 11 02 05 55  3.2  1.8 10.5  2.5  9.9 SSW  SW    AVERAGE  7.8 207
2013 11 02 05 25  3.2  1.7 10.5  2.6  9.9 SSW  SW    AVERAGE  7.7 212
2013 11 02 04 55  3.7  1.8 10.5  3.1  9.9  SW  SW    AVERAGE  8.0 214
2013 11 02 04 25  3.6  2.1 10.5  2.9  9.9 SSW  SW    AVERAGE  7.9 211
2013 11 02 03 55  3.4  1.5 10.5  3.0  9.9  SW SSW    AVERAGE  7.6 211
2013 11 02 03 25  3.4  1.7 10.5  2.9  9.9 SSW  SW    AVERAGE  7.6 204
2013 11 02 02 55  3.8  1.9 10.5  3.2  9.9  SW SSW    AVERAGE  7.8 209
2013 11 02 02 25  3.5  1.7 10.5  2.9  9.9 SSW SSW    AVERAGE  7.6 205
2013 11 02 01 55  3.5  1.5 11.1  3.1  9.9 SSW  SW    AVERAGE  7.4 214
2013 11 02 01 25  3.6  1.5 10.5  3.1  9.9 SSW  SW    AVERAGE  7.5 214
2013 11 02 00 55  3.8  1.5 10.5  3.3  9.9 SSW SSW    AVERAGE  7.4 198
2013 11 02 00 25  3.6  1.4 10.5  3.1  9.9 SSW SSW    AVERAGE  7.5 212
2013 11 01 23 55  3.6  1.2 10.5  3.2  9.9  SW SSW    AVERAGE  7.2 209
2013 11 01 23 25  3.7  1.5 10.5  3.3  9.9 SSW SSW    AVERAGE  7.4 200
2013 11 01 22 55  4.1  1.2 10.5  3.7  9.9 SSW  SW      STEEP  7.6 215
2013 11 01 22 25  3.5  1.0 10.5  3.3  9.1 SSW  SW      STEEP  7.0 225
2013 11 01 21 55  3.9  1.1 10.5  3.6  9.1 SSW  SW      STEEP  7.3 224
2013 11 01 21 25  3.9  1.1 10.5  3.7  9.1 SSW  SW      STEEP  7.4 217
2013 11 01 20 55  3.6  1.0 10.5  3.4  9.1  SW  SW      STEEP  7.2 217
2013 11 01 20 25  3.6  0.9 10.5  3.4  9.1 SSW  SW      STEEP  7.3 217
2013 11 01 19 55  3.8  1.0 10.5  3.6  9.1  SW  SW      STEEP  7.1 225
2013 11 01 19 25  4.0  1.1 10.5  3.8  9.1 SSW  SW      STEEP  7.3 222
2013 11 01 18 55  3.6  1.0 11.1  3.4  9.1 SSW  SW      STEEP  7.0 215
2013 11 01 18 25  4.1  0.9 10.5  3.9  9.1  SW SSW      STEEP  7.3 212
2013 11 01 17 55  4.0  1.0 10.5  3.8  9.1 SSW  SW      STEEP  7.1 215
2013 11 01 17 25  4.0  1.0 10.5  3.8  9.1 SSW SSW      STEEP  7.0 208
2013 11 01 16 55  3.9  1.0 10.5  3.7  9.1 SSW SSW      STEEP  7.1 212
2013 11 01 16 25  4.0  0.8 10.5  3.9  9.1 SSW SSW      STEEP  7.2 212
2013 11 01 15 55  3.4  0.7 10.5  3.3  9.1 SSW  SW      STEEP  6.7 218
2013 11 01 15 25  3.7  0.6 10.5  3.6  9.1 SSW SSW      STEEP  6.8 212
2013 11 01 14 55  3.7  0.6 10.5  3.7  8.3 SSW  SW      STEEP  6.9 217
2013 11 01 14 25  3.5  0.5 10.5  3.5  8.3 SSW  SW      STEEP  6.5 224
2013 11 01 13 55  3.6  0.5 10.5  3.5  8.3   S  SW      STEEP  6.5 215
2013 11 01 13 25  3.3  0.3 10.5  3.3  7.7 SSW  SW      STEEP  6.3 221
2013 11 01 12 55  2.9  0.3 10.5  2.9  7.7   S  SW      STEEP  6.0 218
2013 11 01 12 25  2.8  0.4 10.5  2.8  7.1 SSW  SW VERY_STEEP  5.9 215
2013 11 01 11 55  2.7  0.3 10.5  2.7  7.7   S  SW      STEEP  5.9 214
2013 11 01 11 25  2.7  0.3 10.5  2.7  7.1   S  SW VERY_STEEP  5.9 218
2013 11 01 10 55  2.9  0.3 11.8  2.9  7.7   S  SW      STEEP  6.0 217
2013 11 01 10 25  2.6  0.3 10.5  2.6  6.7   S  SW VERY_STEEP  5.8 219
2013 11 01 09 55  2.8  0.3 10.5  2.7  7.1 SSE  SW VERY_STEEP  5.8 219
2013 11 01 09 25  2.5  0.3 10.5  2.5  7.7   S  SW      STEEP  5.7 215
2013 11 01 08 55  2.6  0.3 10.5  2.5  7.1 SSW  SW      STEEP  5.7 222
2013 11 01 08 25  2.2  0.3 10.5  2.1  6.7 SSE  SW VERY_STEEP  5.3 222
2013 11 01 07 55  2.4  0.2 11.1  2.4  7.1   S  SW      STEEP  5.5 221
2013 11 01 07 25  2.4  0.3 11.1  2.4  6.7   S  SW VERY_STEEP  5.6 221
2013 11 01 06 55  2.3  0.3 11.1  2.3  6.7   S  SW VERY_STEEP  5.5 215
2013 11 01 06 25  2.4  0.3 11.1  2.4  6.7 SSW  SW VERY_STEEP  5.5 218
2013 11 01 05 55  2.3  0.3 11.1  2.3  6.7 SSW  SW VERY_STEEP  5.4 217
2013 11 01 05 25  2.0  0.2 11.1  2.0  6.7   S  SW      STEEP  5.2 215
2013 11 01 04 55  2.0  0.3 10.5  2.0  6.7   S  SW      STEEP  5.4 215
2013 11 01 04 25  1.9  0.3 10.5  1.9  6.7   S  SW      STEEP  5.2 217
2013 11 01 03 55  1.9  0.3 10.5  1.9  6.2   S  SW VERY_STEEP  5.3 218
2013 11 01 03 25  2.1  0.3 10.5  2.0  6.7 SSW  SW      STEEP  5.4 225
2013 11 01 02 55  1.9  0.3 11.1  1.8  6.7   S  SW      STEEP  5.1 225
2013 11 01 02 25  1.9  0.2 11.8  1.8  6.2   S  SW VERY_STEEP  5.1 219
2013 11 01 01 55  1.8  0.3 11.1  1.8  6.7   S  SW      STEEP  5.2 221
2013 11 01 01 25  1.7  0.3 10.5  1.6  6.2   S  SW VERY_STEEP  4.9 218
2013 11 01 00 55  1.6  0.3 10.5  1.6  5.9   S  SW VERY_STEEP  4.8 225
2013 11 01 00 25  1.5  0.2 11.8  1.4  5.9   S  SW VERY_STEEP  4.7 222
2013 10 31 23 55  1.5  0.3 10.5  1.4  5.6   S  SW VERY_STEEP  4.8 222
2013 10 31 23 25  1.5  0.3 10.5  1.4  5.9   S  SW VERY_STEEP  4.7 229
2013 10 31 22 55  1.4  0.3 11.1  1.4  5.3 SSE  SW VERY_STEEP  4.5 228
2013 10 31 22 25  1.3  0.3 10.5  1.3  5.0   S  SW VERY_STEEP  4.4 229
2013 10 31 21 55  1.2  0.2 10.5  1.2  5.0   S  SW VERY_STEEP  4.1 233
2013 10 31 21 25  1.2  0.2 11.8  1.1  4.5 SSE  SW VERY_STEEP  4.0 222
2013 10 31 20 55  1.3  0.3 10.5  1.2  4.2 SSE  SW VERY_STEEP  4.0 222
2013 10 31 20 25  1.0  0.2 11.1  1.0  4.0   S SSW VERY_STEEP  3.9 204
2013 10 31 19 55  0.9  0.2 10.5  0.9  3.9   S SSW VERY_STEEP  3.7 201
2013 10 31 19 25  0.8  0.3 11.8  0.8  3.6   S SSW    AVERAGE  3.8 183
2013 10 31 18 55  0.8  0.3 11.8  0.7  3.5 SSE SSW        N/A  3.8 167
2013 10 31 18 25  0.8  0.2 10.5  0.7  9.9   S   S        N/A  3.8 180
2013 10 31 17 55  0.7  0.3 11.8  0.7  9.9   S   S        N/A  3.9 170
2013 10 31 17 25  0.7  0.3 11.1  0.7  3.3   S   S        N/A  4.0 174
2013 10 31 16 55  0.7  0.2 11.8  0.6  8.3 SSE   S        N/A  3.9 164
2013 10 31 16 25  0.7  0.2 11.1  0.6  3.1   S   S        N/A  3.8 183
2013 10 31 15 55  0.7  0.2 11.1  0.6  9.9   S   S        N/A  3.9 169
2013 10 31 15 25  0.7  0.3 11.8  0.6  3.0   S   S        N/A  3.9 181
2013 10 31 14 55  0.6  0.2 11.8  0.6  9.1 SSE   S        N/A  4.0 167
2013 10 31 14 25  0.6  0.2 10.5  0.5  9.9   S SSE        N/A  4.5 169
2013 10 31 13 55  0.6  0.2 11.8  0.5  9.9   S   S        N/A  4.5 174
2013 10 31 13 25  0.5  0.2 10.5  0.5  9.9   S   S        N/A  4.7 170
2013 10 31 12 55  0.5  0.2 11.1  0.5  9.1 SSE   S        N/A  5.0 166
2013 10 31 12 25  0.5  0.2 11.8  0.5  9.1   S   S        N/A  5.2 184
2013 10 31 11 55  0.5  0.3 11.8  0.5  9.1 SSE   S        N/A  5.7 164
2013 10 31 11 25  0.5  0.2 11.8  0.4  9.9   S   S        N/A  5.8 173
2013 10 31 10 55  0.5  0.2 12.5  0.4  9.1   S   S        N/A  5.8 170
2013 10 31 10 25  0.5  0.3 10.5  0.4  9.9 SSE   S        N/A  6.2 167
2013 10 31 09 55  0.5  0.2 11.8  0.4  9.1   S   S        N/A  5.7 176
2013 10 31 09 25  0.6  0.3 10.5  0.5  9.9   S   S        N/A  6.0 173
2013 10 31 08 55  0.5  0.2 11.8  0.5  9.9 SSE   S        N/A  5.7 184
2013 10 31 08 25  0.5  0.3 11.1  0.5  9.9 SSE   S        N/A  5.5 163
2013 10 31 07 55  0.6  0.3 11.1  0.5  8.3   S   S        N/A  5.8 183
2013 10 31 07 25  0.6  0.2 11.1  0.5  9.9   S   S        N/A  5.6 169
2013 10 31 06 55  0.5  0.3 11.1  0.4  9.9   S   S        N/A  5.2 177
2013 10 31 06 25  0.6  0.3 10.5  0.5  9.9   S   S        N/A  5.4 179
2013 10 31 05 55  0.6  0.3 10.5  0.5  9.9 SSE   S        N/A  5.5 157
2013 10 31 05 25  0.6  0.3 11.1  0.5  9.1   S   S        N/A  5.4 179
2013 10 31 04 55  0.5  0.2 11.1  0.5  9.9 SSE   S        N/A  5.2 177
2013 10 31 04 25  0.6  0.3 11.8  0.5  9.9   S   S        N/A  5.3 170
2013 10 31 03 55  0.5  0.2 10.5  0.4  9.9   S   S        N/A  4.8 174
2013 10 31 03 25  0.6  0.3 11.8  0.5  9.9 SSE   S        N/A  5.2 181
2013 10 31 02 55  0.6  0.3 11.1  0.5  9.9   S   S        N/A  5.3 169
2013 10 31 02 25  0.5  0.3 11.8  0.5  9.9 SSE   S        N/A  4.6 160
2013 10 31 01 55  0.5  0.2 11.8  0.5  9.1   S   S        N/A  4.4 181
2013 10 31 01 25  0.5  0.3 12.5  0.5  9.9   S SSE        N/A  4.9 172
2013 10 31 00 55  0.6  0.3 11.1  0.5  9.9 SSE SSE        N/A  4.8 164
2013 10 31 00 25  0.6  0.3 11.1  0.5  9.1   S   S        N/A  5.2 172
2013 10 30 23 55  0.6  0.3 12.5  0.5  9.1   S   S        N/A  5.3 174
2013 10 30 23 25  0.6  0.3 11.8  0.5  9.9 SSE   S        N/A  5.5 166
2013 10 30 22 55  0.5  0.3 10.5  0.5  9.9   S   S        N/A  5.0 169
2013 10 30 22 25  0.6  0.3 10.5  0.5  7.1   S   S        N/A  5.2 174
2013 10 30 21 55  0.6  0.3 11.1  0.5  9.9   S   S        N/A  5.0 170
2013 10 30 21 25  0.5  0.3 11.1  0.4  9.1   S   S        N/A  5.2 172
2013 10 30 20 55  0.5  0.3 11.8  0.4  7.1   S   S        N/A  5.5 173
2013 10 30 20 25  0.5  0.3 11.8  0.4  9.9   S   S        N/A  5.5 169
2013 10 30 19 55  0.5  0.2 11.1  0.5  9.9   S   S        N/A  5.7 187
2013 10 30 19 25  0.5  0.3 11.1  0.4  9.1   S   S        N/A  5.5 170
2013 10 30 18 55  0.5  0.3 11.8  0.4  9.1   S   S        N/A  5.4 177
2013 10 30 18 25  0.5  0.2 10.5  0.4  8.3   S   S        N/A  5.2 173
2013 10 30 17 55  0.5  0.3 11.8  0.4  9.9 SSE   S        N/A  5.5 167
2013 10 30 17 25  0.5  0.2 11.8  0.4  7.1   S   S        N/A  5.3 169
2013 10 30 16 55  0.5  0.3 11.1  0.4  9.9   S SSE        N/A  5.6 177
2013 10 30 16 25  0.5  0.2 11.8  0.4  7.7 SSE   S        N/A  5.2 163
2013 10 30 15 55  0.5  0.3 11.1  0.4  9.1 SSE   S        N/A  5.4 164
2013 10 30 15 25  0.5  0.2 11.8  0.4  9.1   S   S        N/A  4.9 183
2013 10 30 14 55  0.5  0.2 11.8  0.4  7.1   S   S        N/A  5.1 176
2013 10 30 14 25  0.5  0.2 11.8  0.4  8.3   S   S        N/A  5.0 177
2013 10 30 13 55  0.5  0.2 10.5  0.4  9.9   S   S        N/A  5.0 174
2013 10 30 13 25  0.5  0.2 10.5  0.4  9.9   S   S        N/A  5.2 176
2013 10 30 12 55  0.5  0.2 11.8  0.5  8.3   S   S        N/A  5.0 187
2013 10 30 12 25  0.5  0.2 13.3  0.4  7.7 SSE   S        N/A  4.6 164
2013 10 30 11 55  0.5  0.2 11.1  0.4  8.3   S   S        N/A  4.4 174
2013 10 30 11 25  0.5  0.2 11.1  0.5  8.3 SSE   S        N/A  5.1 162
2013 10 30 10 55  0.5  0.2 11.1  0.4  7.7   S   S        N/A  5.2 169
2013 10 30 10 25  0.5  0.2 11.1  0.4  7.7   S   S        N/A  5.1 173
2013 10 30 09 55  0.5  0.2 12.5  0.5  7.7 SSE   S        N/A  5.8 181
2013 10 30 09 25  0.5  0.2 11.1  0.4  8.3   S   S        N/A  6.2 173
2013 10 30 08 55  0.5  0.2 11.8  0.4  7.7 SSE   S        N/A  5.7 160
2013 10 30 08 25  0.5  0.2 11.1  0.4  8.3   S   S        N/A  5.8 173
2013 10 30 07 55  0.5  0.2 10.5  0.4  9.9 SSE   S        N/A  5.7 187
2013 10 30 07 25  0.4  0.2 11.1  0.4  7.7   S   S        N/A  5.4 188
2013 10 30 06 55  0.5  0.2 11.8  0.4  7.7   S   S        N/A  5.7 172
2013 10 30 06 25  0.5  0.2 11.8  0.5  8.3   S   S        N/A  5.7 173
2013 10 30 05 55  0.5  0.2 11.8  0.5  7.7 SSE   S        N/A  5.3 181
2013 10 30 05 25  0.4  0.2 12.5  0.4  7.7   S   S        N/A  5.8 183
2013 10 30 04 55  0.4  0.2 12.5  0.4  7.7 SSE   S        N/A  6.5 191
2013 10 30 04 25  0.4  0.2 11.8  0.3  7.7 SSE SSW        N/A  6.7 164
2013 10 30 03 55  0.4  0.2 11.8  0.4  8.3 SSE   S        N/A  6.9 181
2013 10 30 03 25  0.4  0.2 12.5  0.4  7.7   S   S        N/A  6.7 183
2013 10 30 02 55  0.4  0.2 12.5  0.4  9.1 SSE   S        N/A  6.5 164
2013 10 30 02 25  0.4  0.2 12.5  0.4  8.3 SSE   S        N/A  6.1 164
2013 10 30 01 55  0.4  0.2 11.8  0.4  8.3 SSE   S        N/A  6.3 160
2013 10 30 01 25  0.4  0.2 11.8  0.3  9.1   S   S        N/A  5.9 173
2013 10 30 00 55  0.4  0.2 11.8  0.4  7.1 SSE   S        N/A  5.7 180
2013 10 30 00 25  0.4  0.2 12.5  0.4  8.3 SSE   S        N/A  5.5 190
2013 10 29 23 55  0.4  0.2 10.5  0.4  8.3   S   S        N/A  5.2 188
2013 10 29 23 25  0.4  0.2 12.5  0.4  8.3 SSE   S        N/A  5.1 166
2013 10 29 22 55  0.4  0.2 11.8  0.4  8.3 SSE   S        N/A  4.9 190
2013 10 29 22 25  0.5  0.2 13.3  0.4  6.7 SSE   S        N/A  4.7 179
2013 10 29 21 55  0.5  0.2 11.8  0.4  7.7 SSE   S        N/A  4.5 163
2013 10 29 21 25  0.5  0.2 13.3  0.5  9.1   S   S        N/A  4.5 169
2013 10 29 20 55  0.5  0.2 11.1  0.5  7.7   S   S        N/A  4.3 188
2013 10 29 20 25  0.5  0.2 10.5  0.5  8.3 SSE SSW        N/A  4.1 197
2013 10 29 19 55  0.6  0.2 12.5  0.5  3.5   S   N        N/A  4.0  11
2013 10 29 19 25  0.6  0.2 13.3  0.5  3.7   S NNE        N/A  4.0  15
2013 10 29 18 55  0.6  0.1 12.5  0.6  3.6 SSE   N        N/A  3.9  10
2013 10 29 18 25  0.6  0.1 11.1  0.6  3.9 SSE   N        N/A  3.9   7
2013 10 29 17 55  0.6  0.2 13.3  0.6  4.0 SSE NNE        N/A  3.9  13
2013 10 29 17 25  0.6  0.1 10.5  0.6  3.6   S  NE        N/A  3.7  37
2013 10 29 16 55  0.6  0.2 11.8  0.6  3.5 SSE  NE        N/A  3.5  52
2013 10 29 16 25  0.6  0.2 12.5  0.6  3.7 SSE  NE        N/A  3.7  53
2013 10 29 15 55  0.6  0.1 11.8  0.6  3.7 SSE  NE        N/A  3.6  41
2013 10 29 15 25  0.6  0.1 12.5  0.6  3.7 SSE ENE        N/A  3.6  62
2013 10 29 14 55  0.7  0.1 13.3  0.7  3.6   S ENE        N/A  3.5  60
2013 10 29 14 25  0.7  0.1 10.5  0.7  3.7 SSE ENE        N/A  3.5  67
2013 10 29 13 55  0.7  0.1 11.1  0.7  3.9   S ENE        N/A  3.6  67
2013 10 29 13 25  0.8  0.1 11.8  0.8  3.6 SSE ENE        N/A  3.7  59
2013 10 29 12 55  0.7  0.1 10.5  0.7  3.9   S ENE        N/A  3.7  63
2013 10 29 12 25  0.8  0.1 10.5  0.7  3.9   S  NE        N/A  3.7  53
2013 10 29 11 55  0.8  0.1 12.5  0.8  3.9 SSE ENE        N/A  3.7  65
2013 10 29 11 25  0.8  0.1 11.8  0.8  4.0   S ENE        N/A  3.7  72
2013 10 29 10 55  0.8  0.1 12.5  0.7  4.2 SSE ENE        N/A  3.8  66
2013 10 29 10 25  0.8  0.1 11.8  0.8  4.2   S ENE VERY_STEEP  3.8  69
2013 10 29 09 55  0.8  0.1 14.3  0.8  4.2  SE ENE VERY_STEEP  3.8  65
2013 10 29 09 25  0.9  0.1 10.5  0.9  4.3 SSE ENE VERY_STEEP  3.8  65
2013 10 29 08 55  0.9  0.1 13.3  0.9  4.3 SSE ENE VERY_STEEP  3.8  58
2013 10 29 08 25  0.9  0.1 13.3  0.9  4.5 SSE ENE VERY_STEEP  3.9  69
2013 10 29 07 55  1.0  0.1 14.3  1.0  4.5 ESE  NE VERY_STEEP  4.0  53
2013 10 29 07 25  1.1  0.1 11.1  1.1  4.5 SSW  NE VERY_STEEP  4.0  55
2013 10 29 06 55  1.1  0.1 14.3  1.1  4.5  SE  NE VERY_STEEP  4.0  48
2013 10 29 06 25  1.2  0.1 11.1  1.1  4.5   S  NE VERY_STEEP  3.9  51
2013 10 29 05 55  1.1  0.1 10.5  1.1  4.3  SE  NE VERY_STEEP  3.9  45
2013 10 29 05 25  1.1  0.1 10.5  1.1  4.5   S  NE VERY_STEEP  3.9  38
2013 10 29 04 55  1.1  0.1 14.3  1.1  4.2 SSE NNE VERY_STEEP  3.8  31
2013 10 29 04 25  1.1  0.1 13.3  1.1  3.7  SE NNE VERY_STEEP  3.8  28
2013 10 29 03 55  1.1  0.1 13.3  1.1  3.6   S NNE VERY_STEEP  3.7  20
2013 10 29 03 25  1.1  0.1 11.1  1.1  5.9 SSE   W      STEEP  4.0 262
2013 10 29 02 55  1.1  0.1 11.1  1.1  5.9 SSE   W      STEEP  4.0 264
2013 10 29 02 25  1.2  0.1 15.4  1.2  5.6   E   W      STEEP  4.1 270
2013 10 29 01 55  1.2  0.1 15.4  1.2  5.9 SSE   W      STEEP  4.2 264
2013 10 29 01 25  1.2  0.1 10.5  1.2  5.3 SSE   W VERY_STEEP  4.3 271
2013 10 29 00 55  1.2  0.1 10.5  1.2  5.6 SSE   W VERY_STEEP  4.4 270
2013 10 29 00 25  1.4  0.1 14.3  1.4  5.9   S   W      STEEP  4.5 263
2013 10 28 23 55  1.4  0.1 13.3  1.4  5.6   W   W VERY_STEEP  4.5 269
2013 10 28 23 25  1.4  0.1 15.4  1.4  5.6 SSE   W VERY_STEEP  4.5 269
2013 10 28 22 55  1.4  0.1 11.1  1.4  5.3  SW   W VERY_STEEP  4.5 278
2013 10 28 22 25  1.4  0.1 11.1  1.4  5.6 SSE   W VERY_STEEP  4.5 260
2013 10 28 21 55  1.4  0.1 14.3  1.4  5.6 SSE   W VERY_STEEP  4.5 269
2013 10 28 21 25  1.5  0.1 10.5  1.5  5.6 SSW   W VERY_STEEP  4.4 267
2013 10 28 20 55  1.5  0.1 10.5  1.5  5.6   S   W VERY_STEEP  4.5 263
2013 10 28 20 25  1.6  0.1 10.5  1.6  5.3  SW   W VERY_STEEP  4.5 270
2013 10 28 19 55  1.5  0.1 10.5  1.5  5.3  SW   W VERY_STEEP  4.5 266
2013 10 28 19 25  1.5  0.1 11.8  1.5  5.3   S   W VERY_STEEP  4.4 264
